Column1,link,rx_fcserrors,admin_status,rx_packets,tx_packets,poe_status,poe_power,auto_negotiation_status,time
1323,FALSE,0,TRUE,0,0,TRUE,10.8,incomplete,2019-12-05T23:46
1324,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:47
1325,FALSE,0,TRUE,0,0,TRUE,9.8,incomplete,2019-12-05T23:48
1326,FALSE,0,TRUE,0,0,TRUE,9.6,incomplete,2019-12-05T23:49
1327,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:50
1328,FALSE,0,TRUE,0,0,TRUE,10.2,incomplete,2019-12-05T23:51
1329,FALSE,0,TRUE,0,0,TRUE,10.2,incomplete,2019-12-05T23:52
1330,FALSE,0,TRUE,0,0,TRUE,9.8,incomplete,2019-12-05T23:53
1331,FALSE,0,TRUE,0,0,TRUE,9.4,incomplete,2019-12-05T23:54
1332,FALSE,0,TRUE,0,0,TRUE,4.8,incomplete,2019-12-05T23:55
1333,TRUE,584,TRUE,0,13,TRUE,9.8,complete,2019-12-05T23:56
1334,FALSE,428,TRUE,0,10,TRUE,9.8,complete,2019-12-05T23:57
1335,FALSE,0,TRUE,0,0,TRUE,9.4,complete,2019-12-05T23:58
1336,FALSE,0,TRUE,0,0,TRUE,10,complete,2019-12-05T23:59
